timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
2026-03-11 08:38:26,0.0,1,second_floor_middle,75.0,1.0,16.0,0.003,0.334,,,0.0,6.04,0.104,0.3,1,awake,
2026-03-11 08:38:26,0.0,321,second_floor_middle,31.4,24.2,4.5,0.0148,0.248,,,6.5,0.0,0.085,0.0,0,awake,
2026-03-11 08:38:27,0.0,9,second_floor_middle,9.0,10.4,6.1,0.0009,0.244,,,2.1,0.0,0.059,0.0,0,awake,
2026-03-11 08:38:27,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
2026-03-11 08:38:27,0.0,286,second_floor_middle,66.9,0.6,2.7,0.0033,0.196,,,8.3,0.0,0.082,0.0,0,awake,
2026-03-11 08:38:28,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:38:29,0.0,337,second_floor_middle,69.8,17.1,1.7,0.0074,0.29,,,9.5,0.0,0.096,1.51,1,awake,
2026-03-11 08:38:29,0.0,9,second_floor_middle,39.4,8.5,10.0,0.0008,0.236,,,3.2,0.0,0.062,0.0,0,awake,
2026-03-11 08:38:30,0.0,1,second_floor_middle,70.9,3.0,14.7,0.0032,0.287,,,0.4,0.0,0.099,0.0,0,awake,
2026-03-11 08:38:36,0.0,394,second_floor_middle,40.5,22.6,3.7,0.0206,0.24,,,16.5,0.0,0.105,0.0,0,awake,
2026-03-11 08:38:38,0.0,1,second_floor_middle,66.0,1.9,12.7,0.0003,0.371,,,4.2,0.0,0.092,0.32,1,awake,
2026-03-11 08:38:38,0.0,321,second_floor_middle,40.5,22.9,3.3,0.0017,0.216,,,17.9,0.0,0.108,0.0,0,awake,
2026-03-11 08:38:39,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
2026-03-11 08:38:39,0.0,286,second_floor_middle,67.2,3.8,1.5,0.0012,0.307,,,19.7,0.0,0.09,0.0,0,awake,
2026-03-11 08:38:39,0.0,9,second_floor_middle,4.3,9.9,6.3,0.0001,0.337,,,13.9,0.0,0.059,0.0,0,awake,
2026-03-11 08:38:40,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:38:42,0.0,9,second_floor_middle,1.5,10.6,11.4,0.0013,0.214,,,16.3,0.0,0.062,0.0,0,awake,
2026-03-11 08:38:43,0.0,337,second_floor_middle,76.3,17.6,1.9,0.0002,0.24,,,23.3,0.0,0.094,1.54,1,drowsy,
2026-03-11 08:38:43,0.0,1,second_floor_middle,70.4,2.0,12.5,0.0001,0.287,,,11.0,0.0,0.096,0.0,0,awake,
2026-03-11 08:38:51,0.0,394,second_floor_middle,18.9,19.1,3.3,0.002,0.202,,,31.9,0.0,0.099,0.0,0,awake,
2026-03-11 08:38:52,0.0,321,second_floor_middle,49.0,23.0,2.9,0.0123,0.222,,,32.4,0.0,0.103,0.0,0,drowsy,
2026-03-11 08:38:54,0.0,1,second_floor_middle,69.0,1.8,11.6,0.0003,0.362,,,20.4,0.0,0.095,0.32,1,drowsy,
2026-03-11 08:38:54,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
2026-03-11 08:38:54,0.0,286,second_floor_middle,71.1,4.9,1.1,0.0004,0.325,,,35.3,0.0,0.091,0.0,0,drowsy,
2026-03-11 08:38:56,0.0,9,second_floor_middle,2.8,11.1,7.0,0.0011,0.339,,,30.8,0.0,0.06,0.0,0,awake,
2026-03-11 08:38:57,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:38:57,0.0,9,second_floor_middle,12.5,11.5,10.4,0.0013,0.221,,,30.8,0.0,0.062,0.0,0,awake,
2026-03-11 08:38:57,0.0,1,second_floor_middle,71.6,2.1,12.9,0.0,0.288,,,25.3,0.0,0.097,0.0,0,drowsy,
2026-03-11 08:38:58,0.0,337,second_floor_middle,75.1,17.6,1.4,0.0001,0.242,,,38.4,0.0,0.095,1.54,1,drowsy,
2026-03-11 08:39:05,0.0,394,second_floor_middle,17.6,19.3,3.2,0.0015,0.214,,,45.7,0.0,0.101,0.0,0,awake,
2026-03-11 08:39:06,0.0,321,second_floor_middle,30.4,22.1,4.2,0.0676,0.237,,,45.8,0.0,0.101,0.0,0,awake,
2026-03-11 08:39:07,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
2026-03-11 08:39:07,0.0,286,second_floor_middle,68.8,5.3,0.7,0.0001,0.32,,,47.7,0.0,0.093,0.0,0,awake,
2026-03-11 08:39:07,0.0,1,second_floor_middle,69.0,1.4,11.9,0.0,0.308,,,33.6,0.0,0.095,0.32,1,drowsy,
2026-03-11 08:39:08,0.0,9,second_floor_middle,9.3,7.6,8.2,0.0016,0.348,,,43.1,0.0,0.062,0.0,0,awake,
2026-03-11 08:39:09,0.0,9,second_floor_middle,12.7,11.7,10.5,0.0002,0.292,,,42.7,0.0,0.061,0.0,0,awake,
2026-03-11 08:39:09,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:39:09,0.0,1,second_floor_middle,72.3,1.8,14.3,0.0002,0.286,,,37.1,0.0,0.099,0.0,0,drowsy,
2026-03-11 08:39:11,0.0,337,second_floor_middle,74.8,17.1,1.3,0.0001,0.241,,,51.2,0.0,0.095,1.45,1,drowsy,
2026-03-11 08:39:20,0.0,394,second_floor_middle,11.1,19.4,2.6,0.0006,0.215,,,60.3,0.0,0.1,0.0,0,awake,
2026-03-11 08:39:20,0.0,321,second_floor_middle,44.8,21.9,2.0,0.0589,0.211,,,60.5,0.0,0.076,0.0,0,awake,
2026-03-11 08:39:21,0.0,1,second_floor_middle,69.2,1.7,12.3,0.0,0.307,,,47.9,0.0,0.096,0.32,1,drowsy,
2026-03-11 08:39:21,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
